ID	Category	SAUID	IndicatorID	SAU	SpatialAssessmentUnit	Indicator	Unit	IndType	Bad	Threshold	Reference	Status
817	Phytoplankton	327	189	DEN-096	DEN-096	CHL-A		1	6.7	1.5	0.9	1.3
818	Phytoplankton	328	189	DEN-097	DEN-097	CHL-A		1	9.4	2.1	1.3	1.8
819	Phytoplankton	329	189	DEN-098	DEN-098	CHL-A		1	6.7	1.5	0.9	2.1
820	Phytoplankton	330	189	DEN-099	DEN-099	CHL-A		1	9.4	2.1	1.3	1.3
821	Phytoplankton	331	189	DEN-100	DEN-100	CHL-A		1	9.4	2.1	1.3	2.7
822	Phytoplankton	332	189	DEN-101	DEN-101	CHL-A		1	9.4	2.1	1.3	1.9
823	Phytoplankton	333	189	DEN-102	DEN-102	CHL-A		1	6.7	1.5	0.9	2.9
824	Phytoplankton	334	189	DEN-103	DEN-103	CHL-A		1	6.7	1.5	0.9	2.7
825	Phytoplankton	335	189	DEN-104	DEN-104	CHL-A		1	6.7	1.5	0.9	3.2
826	Phytoplankton	336	189	DEN-105	DEN-105	CHL-A		1	7.2	1.6	1	1.7
827	Phytoplankton	337	189	DEN-106	DEN-106	CHL-A		1	7.2	1.6	1	1.1
828	Phytoplankton	338	189	DEN-107	DEN-107	CHL-A		1	7.2	1.6	1	1.7
829	Phytoplankton	339	189	DEN-108	DEN-108	CHL-A		1	8.5	1.9	1.1	1.9
832	Birds	1	265	Baltic Sea	Baltic Sea	Abundance of waterbirds in the breeding season - wading feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	0.50
833	Birds	1	263	Baltic Sea	Baltic Sea	Abundance of waterbirds in the breeding season - surface feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	0.50
834	Birds	1	266	Baltic Sea	Baltic Sea	Abundance of waterbirds in the breeding season - pelagic feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	1.00
835	Birds	1	264	Baltic Sea	Baltic Sea	Abundance of waterbirds in the breeding season - benthic feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	0.33
836	Birds	1	262	Baltic Sea	Baltic Sea	Abundance of waterbirds in the breeding season - grazing feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	1.00
837	Birds	1	268	Baltic Sea	Baltic Sea	Abundance of waterbirds in the wintering season - surface feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	1.00
838	Birds	1	271	Baltic Sea	Baltic Sea	Abundance of waterbirds in the wintering season - pelagic feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	0.78
839	Birds	1	269	Baltic Sea	Baltic Sea	Abundance of waterbirds in the wintering season - benthic feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	0.67
840	Birds	1	267	Baltic Sea	Baltic Sea	Abundance of waterbirds in the wintering season - grazing feeders	% of populations whose size is within +-30 % of the 1991 level	1	0	0.75	1	0.60
842	Mammals	3	21	Great Belt	Great Belt	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
843	Mammals	4	21	The Sound	The Sound	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
844	Mammals	5	21	Kiel Bay	Kiel Bay	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
845	Mammals	6	21	Bay of Mecklenburg	Bay of Mecklenburg	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
846	Mammals	7	21	Arkona Basin	Arkona Basin	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
847	Mammals	8	21	Bornholm Basin	Bornholm Basin	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
848	Mammals	9	21	Gdansk Basin Polish Coastal waters	Gdansk Basin	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
849	Mammals	10	21	Eastern Gotland Basin	Eastern Gotland Basin	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
850	Mammals	11	21	Western Gotland Basin	Western Gotland Basin	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
851	Mammals	12	21	Gulf of Riga	Gulf of Riga	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
852	Mammals	13	21	Northern Baltic Proper	Northern Baltic Proper	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
853	Mammals	14	21	Gulf of Finland	Gulf of Finland	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
854	Mammals	15	21	Åland Sea	Åland Sea	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
855	Mammals	16	21	Bothnian Sea	Bothnian Sea	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
856	Mammals	17	21	The Quark	The Quark	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
857	Mammals	18	21	Bothnian Bay	Bothnian Bay	Nutritional status of seals - Grey seal, hunted	mm	1	10	49	70	36.8
858	Mammals	3	22	Great Belt	Great Belt	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
859	Mammals	4	22	The Sound	The Sound	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
860	Mammals	5	22	Kiel Bay	Kiel Bay	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
861	Mammals	6	22	Bay of Mecklenburg	Bay of Mecklenburg	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
862	Mammals	7	22	Arkona Basin	Arkona Basin	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
863	Mammals	8	22	Bornholm Basin	Bornholm Basin	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
864	Mammals	9	22	Gdansk Basin Polish Coastal waters	Gdansk Basin	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
865	Mammals	10	22	Eastern Gotland Basin	Eastern Gotland Basin	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
866	Mammals	11	22	Western Gotland Basin	Western Gotland Basin	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
867	Mammals	12	22	Gulf of Riga	Gulf of Riga	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
868	Mammals	13	22	Northern Baltic Proper	Northern Baltic Proper	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
869	Mammals	14	22	Gulf of Finland	Gulf of Finland	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
870	Mammals	15	22	Åland Sea	Åland Sea	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
871	Mammals	16	22	Bothnian Sea	Bothnian Sea	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
872	Mammals	17	22	The Quark	The Quark	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
873	Mammals	18	22	Bothnian Bay	Bothnian Bay	Nutritional status of seals - Grey seal, by-catch	mm	1	10	35	70	29.4
874	Mammals	3	18	Great Belt	Great Belt	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
875	Mammals	4	18	The Sound	The Sound	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
876	Mammals	5	18	Kiel Bay	Kiel Bay	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
877	Mammals	6	18	Bay of Mecklenburg	Bay of Mecklenburg	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
878	Mammals	7	18	Arkona Basin	Arkona Basin	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
879	Mammals	8	18	Bornholm Basin	Bornholm Basin	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
880	Mammals	9	18	Gdansk Basin Polish Coastal waters	Gdansk Basin	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
881	Mammals	10	18	Eastern Gotland Basin	Eastern Gotland Basin	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
882	Mammals	11	18	Western Gotland Basin	Western Gotland Basin	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
883	Mammals	12	18	Gulf of Riga	Gulf of Riga	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
884	Mammals	13	18	Northern Baltic Proper	Northern Baltic Proper	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
885	Mammals	14	18	Gulf of Finland	Gulf of Finland	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
886	Mammals	15	18	Åland Sea	Åland Sea	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
887	Mammals	16	18	Bothnian Sea	Bothnian Sea	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
888	Mammals	17	18	The Quark	The Quark	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
889	Mammals	18	18	Bothnian Bay	Bothnian Bay	Reproductive status of seals - Grey seal	%	1	0	90	100	80.7
890	Mammals	12	2	Gulf of Riga	Gulf of Riga	Distribution of Baltic seals - Ringed seal, breeding	qualitative	1	0	0.5	1	0.25
891	Mammals	13	2	Northern Baltic Proper	Northern Baltic Proper	Distribution of Baltic seals - Ringed seal, breeding	qualitative	1	0	0.5	1	0.25
892	Mammals	14	2	Gulf of Finland	Gulf of Finland	Distribution of Baltic seals - Ringed seal, breeding	qualitative	1	0	0.5	1	0.25
893	Mammals	15	2	Åland Sea	Åland Sea	Distribution of Baltic seals - Ringed seal, breeding	qualitative	1	0	0.5	1	0.25
894	Mammals	16	2	Bothnian Sea	Bothnian Sea	Distribution of Baltic seals - Ringed seal, breeding	qualitative	1	0	0.5	1	0.25
895	Mammals	17	2	The Quark	The Quark	Distribution of Baltic seals - Ringed seal, breeding	qualitative	1	0	0.5	1	0.25
896	Mammals	18	2	Bothnian Bay	Bothnian Bay	Distribution of Baltic seals - Ringed seal, breeding	qualitative	1	0	0.5	1	0.25
897	Mammals	12	3	Gulf of Riga	Gulf of Riga	Distribution of Baltic seals - Ringed seal, moulting	qualitative	1	0	0.5	1	0.25
898	Mammals	13	3	Northern Baltic Proper	Northern Baltic Proper	Distribution of Baltic seals - Ringed seal, moulting	qualitative	1	0	0.5	1	0.25
899	Mammals	14	3	Gulf of Finland	Gulf of Finland	Distribution of Baltic seals - Ringed seal, moulting	qualitative	1	0	0.5	1	0.25
900	Mammals	15	3	Åland Sea	Åland Sea	Distribution of Baltic seals - Ringed seal, moulting	qualitative	1	0	0.5	1	0.25
901	Mammals	16	3	Bothnian Sea	Bothnian Sea	Distribution of Baltic seals - Ringed seal, moulting	qualitative	1	0	0.5	1	0.25
902	Mammals	17	3	The Quark	The Quark	Distribution of Baltic seals - Ringed seal, moulting	qualitative	1	0	0.5	1	0.25
903	Mammals	18	3	Bothnian Bay	Bothnian Bay	Distribution of Baltic seals - Ringed seal, moulting	qualitative	1	0	0.5	1	0.25
904	Mammals	12	4	Gulf of Riga	Gulf of Riga	Distribution of Baltic seals - Ringed seal, occupancy	qualitative	1	0	0.5	1	0.75
905	Mammals	13	4	Northern Baltic Proper	Northern Baltic Proper	Distribution of Baltic seals - Ringed seal, occupancy	qualitative	1	0	0.5	1	0.75
906	Mammals	14	4	Gulf of Finland	Gulf of Finland	Distribution of Baltic seals - Ringed seal, occupancy	qualitative	1	0	0.5	1	0.75
907	Mammals	15	4	Åland Sea	Åland Sea	Distribution of Baltic seals - Ringed seal, occupancy	qualitative	1	0	0.5	1	0.75
908	Mammals	16	4	Bothnian Sea	Bothnian Sea	Distribution of Baltic seals - Ringed seal, occupancy	qualitative	1	0	0.5	1	0.75
909	Mammals	17	4	The Quark	The Quark	Distribution of Baltic seals - Ringed seal, occupancy	qualitative	1	0	0.5	1	0.75
910	Mammals	18	4	Bothnian Bay	Bothnian Bay	Distribution of Baltic seals - Ringed seal, occupancy	qualitative	1	0	0.5	1	0.75
911	Mammals	3	5	Great Belt	Great Belt	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.25
912	Mammals	4	5	The Sound	The Sound	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.25
913	Mammals	5	5	Kiel Bay	Kiel Bay	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.25
914	Mammals	6	5	Bay of Mecklenburg	Bay of Mecklenburg	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.25
915	Mammals	7	5	Arkona Basin	Arkona Basin	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.25
916	Mammals	8	5	Bornholm Basin	Bornholm Basin	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
917	Mammals	9	5	Gdansk Basin Polish Coastal waters	Gdansk Basin	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
918	Mammals	10	5	Eastern Gotland Basin	Eastern Gotland Basin	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
919	Mammals	11	5	Western Gotland Basin	Western Gotland Basin	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
920	Mammals	12	5	Gulf of Riga	Gulf of Riga	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
921	Mammals	13	5	Northern Baltic Proper	Northern Baltic Proper	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
922	Mammals	14	5	Gulf of Finland	Gulf of Finland	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
923	Mammals	15	5	Åland Sea	Åland Sea	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
924	Mammals	16	5	Bothnian Sea	Bothnian Sea	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
925	Mammals	17	5	The Quark	The Quark	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
926	Mammals	18	5	Bothnian Bay	Bothnian Bay	Distribution of Baltic seals - Grey seal, breeding	qualitative	1	0	0.5	1	0.75
927	Mammals	3	6	Great Belt	Great Belt	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.25
928	Mammals	4	6	The Sound	The Sound	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.25
929	Mammals	5	6	Kiel Bay	Kiel Bay	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.25
930	Mammals	6	6	Bay of Mecklenburg	Bay of Mecklenburg	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.25
931	Mammals	7	6	Arkona Basin	Arkona Basin	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.25
932	Mammals	8	6	Bornholm Basin	Bornholm Basin	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
933	Mammals	9	6	Gdansk Basin Polish Coastal waters	Gdansk Basin	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
934	Mammals	10	6	Eastern Gotland Basin	Eastern Gotland Basin	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
935	Mammals	11	6	Western Gotland Basin	Western Gotland Basin	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
936	Mammals	12	6	Gulf of Riga	Gulf of Riga	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
937	Mammals	13	6	Northern Baltic Proper	Northern Baltic Proper	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
938	Mammals	14	6	Gulf of Finland	Gulf of Finland	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
939	Mammals	15	6	Åland Sea	Åland Sea	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
940	Mammals	16	6	Bothnian Sea	Bothnian Sea	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
941	Mammals	17	6	The Quark	The Quark	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
942	Mammals	18	6	Bothnian Bay	Bothnian Bay	Distribution of Baltic seals - Grey seal, moulting	qualitative	1	0	0.5	1	0.75
943	Mammals	3	7	Great Belt	Great Belt	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
944	Mammals	4	7	The Sound	The Sound	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
945	Mammals	5	7	Kiel Bay	Kiel Bay	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
946	Mammals	6	7	Bay of Mecklenburg	Bay of Mecklenburg	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
947	Mammals	7	7	Arkona Basin	Arkona Basin	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
948	Mammals	8	7	Bornholm Basin	Bornholm Basin	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
949	Mammals	9	7	Gdansk Basin Polish Coastal waters	Gdansk Basin	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
950	Mammals	10	7	Eastern Gotland Basin	Eastern Gotland Basin	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
951	Mammals	11	7	Western Gotland Basin	Western Gotland Basin	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
952	Mammals	12	7	Gulf of Riga	Gulf of Riga	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
953	Mammals	13	7	Northern Baltic Proper	Northern Baltic Proper	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
954	Mammals	14	7	Gulf of Finland	Gulf of Finland	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
955	Mammals	15	7	Åland Sea	Åland Sea	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
956	Mammals	16	7	Bothnian Sea	Bothnian Sea	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
957	Mammals	17	7	The Quark	The Quark	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
958	Mammals	18	7	Bothnian Bay	Bothnian Bay	Distribution of Baltic seals - Grey seal, occupancy	qualitative	1	0	0.5	1	0.75
959	Mammals	2	8	Kattegat	Kattegatt	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.75
960	Mammals	3	8	Great Belt	Great Belt	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.25
961	Mammals	4	8	The Sound	The Sound	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.25
962	Mammals	5	8	Kiel Bay	Kiel Bay	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.25
963	Mammals	6	8	Bay of Mecklenburg	Bay of Mecklenburg	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.25
964	Mammals	7	8	Arkona Basin	Arkona Basin	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.25
965	Mammals	8	8	Bornholm Basin	Bornholm Basin	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.75
966	Mammals	11	8	Western Gotland Basin	Western Gotland Basin	Distribution of Baltic seals - Harbour seal, breeding	qualitative	1	0	0.5	1	0.75
967	Mammals	2	9	Kattegat	Kattegatt	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.75
968	Mammals	3	9	Great Belt	Great Belt	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.25
969	Mammals	4	9	The Sound	The Sound	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.25
970	Mammals	5	9	Kiel Bay	Kiel Bay	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.25
971	Mammals	6	9	Bay of Mecklenburg	Bay of Mecklenburg	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.25
972	Mammals	7	9	Arkona Basin	Arkona Basin	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.25
973	Mammals	8	9	Bornholm Basin	Bornholm Basin	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.75
974	Mammals	11	9	Western Gotland Basin	Western Gotland Basin	Distribution of Baltic seals - Harbour seal, moulting	qualitative	1	0	0.5	1	0.75
975	Mammals	2	10	Kattegat	Kattegatt	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
976	Mammals	3	10	Great Belt	Great Belt	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
977	Mammals	4	10	The Sound	The Sound	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
978	Mammals	5	10	Kiel Bay	Kiel Bay	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
979	Mammals	6	10	Bay of Mecklenburg	Bay of Mecklenburg	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
980	Mammals	7	10	Arkona Basin	Arkona Basin	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
981	Mammals	8	10	Bornholm Basin	Bornholm Basin	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
982	Mammals	11	10	Western Gotland Basin	Western Gotland Basin	Distribution of Baltic seals - Harbour seal, occupancy	qualitative	1	0	0.5	1	0.75
983	Mammals	12	11	Gulf of Riga	Gulf of Riga	Population trends and abundance of seals - Ringed seal, abundance	individuals	1	0	10000	15000	1250
984	Mammals	13	11	Northern Baltic Proper	Northern Baltic Proper	Population trends and abundance of seals - Ringed seal, abundance	individuals	1	0	10000	15000	1250
985	Mammals	14	11	Gulf of Finland	Gulf of Finland	Population trends and abundance of seals - Ringed seal, abundance	individuals	1	0	10000	15000	1250
986	Mammals	15	11	Åland Sea	Åland Sea	Population trends and abundance of seals - Ringed seal, abundance	individuals	1	0	10000	15000	1250
987	Mammals	16	11	Bothnian Sea	Bothnian Sea	Population trends and abundance of seals - Ringed seal, abundance	individuals	1	0	10000	75000	20000
988	Mammals	17	11	The Quark	The Quark	Population trends and abundance of seals - Ringed seal, abundance	individuals	1	0	10000	75000	20000
989	Mammals	18	11	Bothnian Bay	Bothnian Bay	Population trends and abundance of seals - Ringed seal, abundance	individuals	1	0	10000	75000	20000
990	Mammals	12	12	Gulf of Riga	Gulf of Riga	Population trends and abundance of seals - Ringed seal, pop.growth	%	1	50	107	112	100
991	Mammals	13	12	Northern Baltic Proper	Northern Baltic Proper	Population trends and abundance of seals - Ringed seal, pop.growth	%	1	50	107	112	100
992	Mammals	14	12	Gulf of Finland	Gulf of Finland	Population trends and abundance of seals - Ringed seal, pop.growth	%	1	50	107	112	99.9
993	Mammals	15	12	Åland Sea	Åland Sea	Population trends and abundance of seals - Ringed seal, pop.growth	%	1	50	107	112	100
994	Mammals	16	12	Bothnian Sea	Bothnian Sea	Population trends and abundance of seals - Ringed seal, pop.growth	%	1	50	107	112	105
995	Mammals	17	12	The Quark	The Quark	Population trends and abundance of seals - Ringed seal, pop.growth	%	1	50	107	112	105
996	Mammals	18	12	Bothnian Bay	Bothnian Bay	Population trends and abundance of seals - Ringed seal, pop.growth	%	1	50	107	112	105
997	Mammals	3	13	Great Belt	Great Belt	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
998	Mammals	4	13	The Sound	The Sound	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
999	Mammals	5	13	Kiel Bay	Kiel Bay	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1000	Mammals	6	13	Bay of Mecklenburg	Bay of Mecklenburg	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1001	Mammals	7	13	Arkona Basin	Arkona Basin	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1002	Mammals	8	13	Bornholm Basin	Bornholm Basin	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1003	Mammals	9	13	Gdansk Basin Polish Coastal waters	Gdansk Basin	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1004	Mammals	10	13	Eastern Gotland Basin	Eastern Gotland Basin	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1005	Mammals	11	13	Western Gotland Basin	Western Gotland Basin	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1006	Mammals	12	13	Gulf of Riga	Gulf of Riga	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1007	Mammals	13	13	Northern Baltic Proper	Northern Baltic Proper	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1008	Mammals	14	13	Gulf of Finland	Gulf of Finland	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1009	Mammals	15	13	Åland Sea	Åland Sea	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1010	Mammals	16	13	Bothnian Sea	Bothnian Sea	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1011	Mammals	17	13	The Quark	The Quark	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1012	Mammals	18	13	Bothnian Bay	Bothnian Bay	Population trends and abundance of seals - Grey seal, abundance	individuals	1	0	10000	70000	30000
1013	Mammals	3	14	Great Belt	Great Belt	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1014	Mammals	4	14	The Sound	The Sound	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1015	Mammals	5	14	Kiel Bay	Kiel Bay	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1016	Mammals	6	14	Bay of Mecklenburg	Bay of Mecklenburg	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1017	Mammals	7	14	Arkona Basin	Arkona Basin	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1018	Mammals	8	14	Bornholm Basin	Bornholm Basin	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1019	Mammals	9	14	Gdansk Basin Polish Coastal waters	Gdansk Basin	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1020	Mammals	10	14	Eastern Gotland Basin	Eastern Gotland Basin	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1021	Mammals	11	14	Western Gotland Basin	Western Gotland Basin	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1022	Mammals	12	14	Gulf of Riga	Gulf of Riga	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1023	Mammals	13	14	Northern Baltic Proper	Northern Baltic Proper	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1024	Mammals	14	14	Gulf of Finland	Gulf of Finland	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
1025	Mammals	15	14	Åland Sea	Åland Sea	Population trends and abundance of seals - Grey seal, pop.growth	% decrease	1	50	99	112	105.5
