Country	ID	GRIDCODE	AREA	Category	Parameter	Obs	Threshold	Response	weight	ER
UK	CP3O	20kmE368N312	246056984.974422	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE368N312	246056984.974422	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE370N312	311115408.846559	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE370N312	311115408.846559	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE370N312	311115408.846559	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE370N312	311115408.846559	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE370N312	311115408.846559	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE372N312	62731871.492769	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE372N312	62731871.492769	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE372N312	62731871.492769	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE372N312	62731871.492769	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE372N312	62731871.492769	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE338N314	63374927.160765	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE338N314	63374927.160765	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE338N314	63374927.160765	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE338N314	63374927.160765	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE338N314	63374927.160765	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE340N314	108265185.728964	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE340N314	108265185.728964	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE340N314	108265185.728964	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE340N314	108265185.728964	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE340N314	108265185.728964	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE342N314	21644604.579181	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE342N314	21644604.579181	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE342N314	21644604.579181	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE342N314	21644604.579181	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE342N314	21644604.579181	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE368N314	9158893.064763	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE368N314	9158893.064763	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE368N314	9158893.064763	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE368N314	9158893.064763	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE368N314	9158893.064763	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE370N314	85194920.079281	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE370N314	85194920.079281	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE370N314	85194920.079281	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE370N314	85194920.079281	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE370N314	85194920.079281	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE372N314	269944984.91987	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE372N314	269944984.91987	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE372N314	269944984.91987	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE372N314	269944984.91987	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE372N314	269944984.91987	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE376N314	6262160.711053	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE376N314	6262160.711053	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE376N314	6262160.711053	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE376N314	6262160.711053	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE376N314	6262160.711053	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	20kmE372N316	18295419.493918	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	20kmE372N316	18295419.493918	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	20kmE372N316	18295419.493918	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	20kmE372N316	18295419.493918	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	20kmE372N316	18295419.493918	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	100kmE33N30	362948698.151222	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	100kmE33N30	362948698.151222	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	100kmE33N30	362948698.151222	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	100kmE33N30	362948698.151222	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	100kmE33N30	362948698.151222	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	100kmE34N30	2962042104.36295	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	100kmE34N30	2962042104.36295	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	100kmE34N30	2962042104.36295	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	100kmE34N30	2962042104.36295	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	100kmE34N30	2962042104.36295	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	100kmE35N30	3822386307.05843	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	100kmE35N30	3822386307.05843	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	100kmE35N30	3822386307.05843	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	100kmE35N30	3822386307.05843	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	100kmE35N30	3822386307.05843	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	100kmE36N30	2778144525.62676	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	100kmE36N30	2778144525.62676	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	100kmE36N30	2778144525.62676	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	100kmE36N30	2778144525.62676	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	100kmE36N30	2778144525.62676	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	100kmE33N31	400000000.000075	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	100kmE33N31	400000000.000075	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	100kmE33N31	400000000.000075	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	100kmE33N31	400000000.000075	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	100kmE33N31	400000000.000075	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	100kmE34N31	4e+08	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	100kmE34N31	4e+08	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	100kmE34N31	4e+08	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	100kmE34N31	4e+08	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	100kmE34N31	4e+08	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP3O	100kmE37N31	361602910.847992	1	winter DIN, Mean	14.92	15	+	1	0.994666666666667
UK	CP3O	100kmE37N31	361602910.847992	1	winter TOxN, Mean	14.61	15	+	1	0.974
UK	CP3O	100kmE37N31	361602910.847992	1	winter DIN:DIP, Mean	17.24	24	+	1	0.718333333333333
UK	CP3O	100kmE37N31	361602910.847992	2	Chl 90pc	2.54	10	+	1	0.254
UK	CP3O	100kmE37N31	361602910.847992	3	DO, Mean (Q25)	7.4	4	-	1	0.54054054054054
UK	CP4O	20kmE314N308	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE314N308	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE314N308	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE314N308	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE314N308	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE316N308	399999999.999925	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE316N308	399999999.999925	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE316N308	399999999.999925	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE316N308	399999999.999925	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE316N308	399999999.999925	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE322N308	367525878.814058	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE322N308	367525878.814058	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE322N308	367525878.814058	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE322N308	367525878.814058	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE322N308	367525878.814058	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE324N308	365185302.110629	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE324N308	365185302.110629	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE324N308	365185302.110629	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE324N308	365185302.110629	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE324N308	365185302.110629	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE332N308	399999999.999925	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE332N308	399999999.999925	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE332N308	399999999.999925	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE332N308	399999999.999925	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE332N308	399999999.999925	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE334N308	398630213.548037	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE334N308	398630213.548037	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE334N308	398630213.548037	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE334N308	398630213.548037	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE334N308	398630213.548037	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE314N310	271788269.593831	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE314N310	271788269.593831	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE314N310	271788269.593831	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE314N310	271788269.593831	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE314N310	271788269.593831	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE316N310	322763199.312549	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE316N310	322763199.312549	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE316N310	322763199.312549	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE316N310	322763199.312549	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE316N310	322763199.312549	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE318N310	400000000.000075	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE318N310	400000000.000075	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE318N310	400000000.000075	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE318N310	400000000.000075	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE318N310	400000000.000075	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE320N310	224429138.479945	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE320N310	224429138.479945	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE320N310	224429138.479945	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE320N310	224429138.479945	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE320N310	224429138.479945	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE322N310	149760041.224003	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE322N310	149760041.224003	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE322N310	149760041.224003	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE322N310	149760041.224003	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE322N310	149760041.224003	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE324N310	58315016.928729	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE324N310	58315016.928729	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE324N310	58315016.928729	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE324N310	58315016.928729	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE324N310	58315016.928729	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N310	331378871.257996	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N310	331378871.257996	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N310	331378871.257996	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N310	331378871.257996	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N310	331378871.257996	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N310	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N310	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE328N310	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N310	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N310	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE330N310	385741453.073665	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE330N310	385741453.073665	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE330N310	385741453.073665	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE330N310	385741453.073665	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE330N310	385741453.073665	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE332N310	247177969.264461	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE332N310	247177969.264461	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE332N310	247177969.264461	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE332N310	247177969.264461	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE332N310	247177969.264461	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE334N310	52597647.048146	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE334N310	52597647.048146	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE334N310	52597647.048146	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE334N310	52597647.048146	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE334N310	52597647.048146	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE336N310	98365184.854494	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE336N310	98365184.854494	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE336N310	98365184.854494	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE336N310	98365184.854494	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE336N310	98365184.854494	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE314N312	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE314N312	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE314N312	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE314N312	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE314N312	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE316N312	399999999.999925	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE316N312	399999999.999925	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE316N312	399999999.999925	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE316N312	399999999.999925	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE316N312	399999999.999925	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE318N312	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE318N312	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE318N312	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE318N312	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE318N312	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE320N312	287446094.556068	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE320N312	287446094.556068	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE320N312	287446094.556068	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE320N312	287446094.556068	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE320N312	287446094.556068	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE322N312	171341009.838404	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE322N312	171341009.838404	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE322N312	171341009.838404	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE322N312	171341009.838404	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE322N312	171341009.838404	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE324N312	25338489.389217	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE324N312	25338489.389217	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE324N312	25338489.389217	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE324N312	25338489.389217	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE324N312	25338489.389217	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N312	2365659.882503	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N312	2365659.882503	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N312	2365659.882503	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N312	2365659.882503	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N312	2365659.882503	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N312	84127617.532487	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N312	84127617.532487	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE328N312	84127617.532487	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N312	84127617.532487	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N312	84127617.532487	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE330N312	59338696.539144	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE330N312	59338696.539144	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE330N312	59338696.539144	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE330N312	59338696.539144	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE330N312	59338696.539144	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE324N314	332579926.990197	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE324N314	332579926.990197	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE324N314	332579926.990197	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE324N314	332579926.990197	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE324N314	332579926.990197	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N314	4294449.589915	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N314	4294449.589915	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N314	4294449.589915	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N314	4294449.589915	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N314	4294449.589915	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE324N316	399999999.999925	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE324N316	399999999.999925	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE324N316	399999999.999925	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE324N316	399999999.999925	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE324N316	399999999.999925	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE326N316	364447151.371886	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE326N316	364447151.371886	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE326N316	364447151.371886	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE326N316	364447151.371886	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE326N316	364447151.371886	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N316	171430767.350918	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N316	171430767.350918	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE328N316	171430767.350918	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N316	171430767.350918	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N316	171430767.350918	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE330N316	611114.111066	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE330N316	611114.111066	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE330N316	611114.111066	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE330N316	611114.111066	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE330N316	611114.111066	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N318	4e+08	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N318	4e+08	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE328N318	4e+08	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE328N318	4e+08	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE328N318	4e+08	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE330N318	58988165.216751	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE330N318	58988165.216751	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE330N318	58988165.216751	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE330N318	58988165.216751	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE330N318	58988165.216751	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE332N318	4612478.833076	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE332N318	4612478.833076	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
UK	CP4O	20kmE332N318	4612478.833076	1	winter DIN:DIP, Mean	11.34	24	+	1	0.4725
UK	CP4O	20kmE332N318	4612478.833076	2	Chl 90pc	1.26	10	+	1	0.126
UK	CP4O	20kmE332N318	4612478.833076	3	DO, Mean (Q25)	5.99	4	-	1	0.667779632721202
UK	CP4O	20kmE328N320	399999999.999925	1	winter DIN, Mean	11.94	15	+	1	0.796
UK	CP4O	20kmE328N320	399999999.999925	1	winter TOxN, Mean	11.42	15	+	1	0.761333333333333
